	names	gc	length
2460	chr10:83378265-83379280	0.4068965517241379	1015
2461	chr10:84393567-84395358	0.5214963707426019	1791
2462	chr10:84415942-84417646	0.5545774647887324	1704
2463	chr10:84494708-84496199	0.5949027498323273	1491
2464	chr10:84594285-84595189	0.49557522123893805	904
2465	chr10:84706306-84709082	0.4484870317002882	2776
2466	chr10:84714470-84717132	0.5304282494365139	2662
2467	chr10:84738967-84741867	0.47551724137931034	2900
2468	chr10:84744772-84745946	0.424190800681431	1174
2469	chr10:84747381-84749621	0.4674107142857143	2240
2470	chr10:84756427-84757575	0.5209059233449478	1148
2471	chr10:84794725-84795690	0.5212435233160622	965
2472	chr10:84800986-84802516	0.4294117647058823	1530
2473	chr10:84969027-84970910	0.3382899628252788	1883
2474	chr10:85013201-85015793	0.4479166666666667	2592
2475	chr10:85080703-85082836	0.5171120487576184	2133
2476	chr10:85263907-85264511	0.44867549668874174	604
2477	chr10:85265167-85268051	0.3949375866851595	2884
2478	chr10:85268259-85269344	0.4110599078341014	1085
2479	chr10:85275751-85277955	0.41742286751361163	2204
2480	chr10:85289254-85290476	0.411620294599018	1222
2481	chr10:85291756-85294955	0.42857142857142855	3199
2482	chr10:85294834-85296784	0.43538461538461537	1950
2483	chr10:85296389-85297708	0.4541319181197877	1319
2484	chr10:85431647-85432526	0.6541524459613197	879
2485	chr10:85447796-85449392	0.42105263157894735	1596
2486	chr10:85451493-85453042	0.408005164622337	1549
2487	chr10:85523076-85523959	0.5345413363533409	883
2488	chr10:85533243-85534705	0.4740082079343365	1462
2489	chr10:85534713-85535904	0.5877413937867338	1191
2490	chr10:85536172-85545437	0.5674042093901781	9265
2491	chr10:85545779-85546795	0.4271653543307087	1016
2492	chr10:85546715-85547662	0.49736008447729674	947
2493	chr10:85547867-85551933	0.5573044761436301	4066
2494	chr10:85565154-85566334	0.5059322033898305	1180
2495	chr10:85573698-85576995	0.527145890203215	3297
2496	chr10:85577609-85581194	0.47726638772663876	3585
2497	chr10:85596711-85602875	0.45327709279688516	6164
2498	chr10:85618659-85620479	0.4478021978021978	1820
2499	chr10:85653653-85654558	0.450828729281768	905
2500	chr10:85688585-85692028	0.38919546906767355	3443
2501	chr10:85696422-85701939	0.3880732282037339	5517
2502	chr10:85732875-85734602	0.445859872611465	1727
2503	chr10:85769019-85772883	0.3910455486542443	3864
2504	chr10:85881631-85885119	0.3738532110091743	3488
2505	chr10:86161797-86163043	0.4695024077046549	1246
2506	chr10:86163260-86164889	0.4892572130141191	1629
2507	chr10:86267438-86268852	0.6103253182461104	1414
2508	chr10:86298227-86302994	0.5229704216488358	4767
2509	chr10:86517311-86518529	0.5172413793103449	1218
2510	chr10:86518810-86519897	0.5032198712051518	1087
2511	chr10:86568434-86569532	0.6347905282331512	1098
2512	chr10:86623358-86624219	0.6062717770034843	861
2513	chr10:86634845-86636901	0.5627431906614786	2056
2514	chr10:86664723-86666421	0.4575971731448763	1698
2515	chr10:86774134-86780128	0.41207874541207873	5994
2516	chr10:86809269-86810654	0.5068592057761733	1385
2517	chr10:86815183-86816502	0.5481425322213799	1319
2518	chr10:86822969-86825109	0.4733644859813084	2140
2519	chr10:86830358-86832882	0.43938193343898574	2524
2520	chr10:86839699-86840502	0.5130759651307597	803
2521	chr10:86848269-86849826	0.48233782915863843	1557
2522	chr10:86850415-86853306	0.50051885160844	2891
2523	chr10:86856395-86864637	0.45668527056539676	8242
2524	chr10:86866397-86869637	0.4743827160493827	3240
2525	chr10:86870244-86873049	0.4295900178253119	2805
2526	chr10:86894996-86896618	0.44882860665844637	1622
2527	chr10:86903171-86905793	0.4927536231884058	2622
2528	chr10:86919515-86920420	0.5005524861878453	905
2529	chr10:86932922-86935061	0.48246844319775595	2139
2530	chr10:86937572-86945159	0.4789771978384078	7587
2531	chr10:86997312-86998664	0.48668639053254437	1352
2532	chr10:86999846-87001297	0.50723638869745	1451
2533	chr10:87012697-87014428	0.5020219526285384	1731
2534	chr10:87018068-87023010	0.5054633751517604	4942
2535	chr10:87024942-87026681	0.47268545140885565	1739
2536	chr10:87032635-87035108	0.526081682167408	2473
2537	chr10:87039599-87042337	0.5533235938641344	2738
2538	chr10:87049893-87052362	0.5083029566626165	2469
2539	chr10:87110012-87111622	0.5447204968944099	1610
2540	chr10:87128375-87129776	0.5531763026409707	1401
2541	chr10:87133651-87134520	0.5397008055235903	869
2542	chr10:87202203-87203400	0.5054302422723476	1197
2543	chr10:87237557-87238572	0.42167487684729066	1015
2544	chr10:87246312-87250549	0.4415860278498938	4237
2545	chr10:87310616-87312230	0.540272614622057	1614
2546	chr10:87318285-87319052	0.5475880052151239	767
2547	chr10:87441673-87442460	0.45743329097839897	787
2548	chr10:87542792-87544404	0.3858560794044665	1612
2549	chr10:87549995-87554076	0.5148247978436657	4081
2550	chr10:87807235-87807837	0.446843853820598	602
2551	chr10:87814897-87818018	0.5001602050624799	3121
2552	chr10:87820224-87824069	0.5001300390117035	3845
2553	chr10:87824881-87827767	0.4598059598059598	2886
2554	chr10:87966128-87967291	0.5184866723989682	1163
2555	chr10:88154125-88156079	0.4247697031729785	1954
2556	chr10:88266634-88268976	0.5900939368061486	2342
2557	chr10:88384246-88388520	0.5362657931679925	4274
2558	chr10:88416486-88417050	0.5443262411347518	564
2559	chr10:88681535-88683289	0.5701254275940707	1754
2560	chr10:89009594-89013561	0.46357448953869423	3967
2561	chr10:89028164-89028921	0.4425363276089828	757
2562	chr10:89031857-89032767	0.4978021978021978	910
2563	chr10:89032919-89034114	0.6259414225941422	1195
2564	chr10:89034897-89035970	0.5936626281453867	1073
2565	chr10:89090951-89091754	0.5753424657534246	803
2566	chr10:89159311-89160398	0.6053357865685373	1087
2567	chr10:89162258-89165354	0.6010981912144703	3096
2568	chr10:89186460-89187692	0.5957792207792207	1232
2569	chr10:89189285-89190822	0.5595315549772284	1537
2570	chr10:89191244-89192322	0.5862708719851577	1078
2571	chr10:89194192-89195142	0.6357894736842106	950
2572	chr10:89198368-89200322	0.5266120777891504	1954
2573	chr10:89229256-89235536	0.5343949044585987	6280
2574	chr10:89235601-89236586	0.5390862944162437	985
2575	chr10:89237029-89240733	0.5583153347732182	3704
2576	chr10:89265928-89266704	0.47551546391752575	776
2577	chr10:89266826-89270403	0.5294939893765725	3577
2578	chr10:89369338-89371940	0.4684857801691007	2602
2579	chr10:89371815-89372482	0.46476761619190404	667
2580	chr10:89386169-89388018	0.5640886965927528	1849
2581	chr10:89552629-89554280	0.4136886735311932	1651
2582	chr10:89554264-89555286	0.40117416829745595	1022
2583	chr10:89555223-89556348	0.43555555555555553	1125
2584	chr10:89605558-89607415	0.5756596661281637	1857
2585	chr10:89632658-89633597	0.43024494142705005	939
2586	chr10:89657922-89659109	0.3959561920808762	1187
2587	chr10:89733761-89734464	0.5704125177809388	703
2588	chr10:89774654-89775247	0.3912310286677909	593
2589	chr10:89776201-89777977	0.4189189189189189	1776
2590	chr10:89779703-89782885	0.41137649277184163	3182
2591	chr10:89802386-89803387	0.4675324675324675	1001
2592	chr10:89846812-89847641	0.47165259348612787	829
2593	chr10:89865991-89868217	0.49011680143755615	2226
2594	chr10:89868731-89870564	0.49045280960174575	1833
2595	chr10:89874473-89877054	0.4858581944982565	2581
2596	chr10:89994915-89995740	0.4509090909090909	825
2597	chr10:90149615-90150900	0.4754863813229572	1285
2598	chr10:90535213-90536267	0.44212523719165087	1054
2599	chr10:90545045-90545941	0.4095982142857143	896
2600	chr10:91335387-91338478	0.462956971853769	3091
2601	chr10:91503636-91504650	0.4319526627218935	1014
2602	chr10:91508196-91509366	0.45384615384615384	1170
2603	chr10:91509386-91511927	0.41086186540731995	2541
2604	chr10:92548089-92553158	0.4417044782008286	5069
2605	chr10:93727885-93728992	0.4968383017163505	1107
2606	chr10:93733137-93733779	0.4392523364485981	642
2607	chr10:93737508-93738306	0.5075187969924813	798
2608	chr10:93742788-93746707	0.46465935187547847	3919
2609	chr10:93753791-93755471	0.42083333333333334	1680
2610	chr10:93827232-93828967	0.4697406340057637	1735
2611	chr10:93837607-93839721	0.5042573320719016	2114
2612	chr10:93845997-93847073	0.46933085501858735	1076
2613	chr10:93848588-93850426	0.4542981501632209	1838
2614	chr10:93850810-93852254	0.4806094182825485	1444
2615	chr10:93856040-93857397	0.4561532792925571	1357
2616	chr10:93882269-93883369	0.6254545454545455	1100
2617	chr10:93905582-93908375	0.42105263157894735	2793
2618	chr10:93937287-93938620	0.4876219054763691	1333
2619	chr10:94097238-94100967	0.4274604451595602	3729
2620	chr10:94106575-94107966	0.4140905823148814	1391
2621	chr10:96427439-96428581	0.45884413309982486	1142
2622	chr10:96443811-96444847	0.3735521235521235	1036
2623	chr10:96560458-96561605	0.43766346992153443	1147
2624	chr10:98139761-98140703	0.416135881104034	942
2625	chr10:98140915-98142715	0.39166666666666666	1800
2626	chr10:99781079-99783018	0.4130995358432182	1939
2627	chr10:99783023-99784586	0.3857965451055662	1563
2628	chr10:99802514-99803284	0.37142857142857144	770
2629	chr10:99803095-99806796	0.38259929748716565	3701
2630	chr10:100439367-100440105	0.45799457994579945	738
2631	chr10:100461697-100463791	0.5257879656160458	2094
2632	chr10:100492618-100493219	0.5906821963394343	601
2633	chr10:100513163-100514230	0.5267104029990628	1067
2634	chr10:100574617-100575895	0.4217527386541471	1278
2635	chr10:100575917-100577834	0.4303599374021909	1917
2636	chr10:100591839-100595131	0.5160996354799514	3292
2637	chr10:100662309-100662992	0.5212298682284041	683
2638	chr10:100690333-100693069	0.44590643274853803	2736
2639	chr10:100803753-100804692	0.549520766773163	939
2640	chr10:101299036-101302877	0.43868784170788855	3841
2641	chr10:101425150-101426104	0.3805031446540881	954
2642	chr10:101801734-101802969	0.6048582995951417	1235
2643	chr10:101895319-101896440	0.512042818911686	1121
2644	chr10:101968282-101973461	0.5139988414751883	5179
2645	chr10:102028474-102029705	0.5264012997562957	1231
2646	chr10:102036994-102039048	0.5126582278481012	2054
2647	chr10:102039038-102039990	0.47478991596638653	952
2648	chr10:102040639-102041957	0.4977238239757208	1318
2649	chr10:102051810-102055034	0.5136476426799007	3224
2650	chr10:102085855-102089310	0.48972503617945007	3455
2651	chr10:102091864-102095435	0.5735088210585271	3571
2652	chr10:102097060-102098110	0.5190476190476191	1050
2653	chr10:102098580-102100897	0.533880017263703	2317
2654	chr10:102165910-102167118	0.5455298013245033	1208
2655	chr10:102334967-102335896	0.44671689989235736	929
2656	chr10:102410321-102411242	0.6188925081433225	921
2657	chr10:102517202-102522676	0.46949214468396055	5474
2658	chr10:102535409-102538249	0.3880281690140845	2840
2659	chr10:102536982-102540151	0.422530766803408	3169
2660	chr10:102539835-102541635	0.47555555555555556	1800
2661	chr10:102640985-102642943	0.5403472931562819	1958
2662	chr10:102642975-102644416	0.5052047189451769	1441
2663	chr10:102755296-102758004	0.5476366322008862	2708
2664	chr10:102844712-102845990	0.4460093896713615	1278
2665	chr10:103142624-103144402	0.6051743532058492	1778
2666	chr10:103156388-103158357	0.5997968511934992	1969
2667	chr10:103158798-103161082	0.648861646234676	2284
2668	chr10:103193540-103196204	0.6325075075075075	2664
2669	chr10:103202020-103203053	0.5653436592449177	1033
2670	chr10:103227092-103229304	0.4692585895117541	2212
2671	chr10:103229928-103230593	0.42406015037593986	665
2672	chr10:103234702-103235598	0.5546875	896
2673	chr10:103235966-103237533	0.5296745373324825	1567
2674	chr10:103245708-103247185	0.5470548408937035	1477
2675	chr10:103248650-103250206	0.5430591259640103	1556
2676	chr10:103357616-103359918	0.5212858384013901	2302
2677	chr10:103366142-103369591	0.4839083792403595	3449
2678	chr10:103384163-103385302	0.5109745390693591	1139
2679	chr10:103394892-103395591	0.47353361945636624	699
2680	chr10:103401855-103403080	0.4987755102040816	1225
2681	chr10:103422663-103426292	0.6142187930559383	3629
2682	chr10:103473969-103474572	0.5140961857379768	603
2683	chr10:103477824-103478820	0.5903614457831325	996
2684	chr10:103547147-103548140	0.4773413897280967	993
2685	chr10:103711798-103712828	0.5077669902912622	1030
2686	chr10:103722294-103724730	0.48686371100164205	2436
2687	chr10:103725400-103726804	0.5548433048433048	1404
2688	chr10:103727470-103728942	0.6175271739130435	1472
2689	chr10:103739952-103741520	0.5943877551020408	1568
2690	chr10:104023092-104024125	0.45595353339787026	1033
2691	chr10:104045294-104047611	0.38239102287440657	2317
2692	chr10:104047546-104048597	0.4433872502378687	1051
2693	chr10:104109306-104110218	0.5614035087719298	912
2694	chr10:104111633-104114308	0.4583177570093458	2675
2695	chr10:104129086-104131510	0.466996699669967	2424
2696	chr11:106326-107072	0.4839142091152815	746
2697	chr11:355148-356730	0.4582806573957016	1582
2698	chr11:396634-404191	0.43549027391822154	7557
2699	chr11:407909-411401	0.48510882016036655	3492
2700	chr11:412119-413118	0.5285285285285285	999
2701	chr11:416786-419464	0.47348767737117253	2678
2702	chr11:419490-421636	0.4701770736253495	2146
2703	chr11:420653-423264	0.46304098046725395	2611
2704	chr11:447748-448654	0.5066225165562914	906
2705	chr11:453728-455260	0.5091383812010444	1532
2706	chr11:463719-464603	0.4660633484162896	884
2707	chr11:465417-468338	0.48990071893187265	2921
2708	chr11:546094-548116	0.3961424332344214	2022
2709	chr11:609567-610612	0.5043062200956938	1045
2710	chr11:816012-817361	0.4588584136397331	1349
2711	chr11:817146-818164	0.48821218074656186	1018
2712	chr11:847431-848253	0.4951338199513382	822
2713	chr11:866252-867201	0.4994731296101159	949
2714	chr11:867711-874092	0.4104372355430183	6381
2715	chr11:888578-890120	0.4591439688715953	1542
2716	chr11:892449-894647	0.42311191992720654	2198
2717	chr11:899002-902132	0.5584664536741214	3130
2718	chr11:907841-910059	0.39404869251578	2218
2719	chr11:909026-912274	0.43842364532019706	3248
2720	chr11:912586-914996	0.4950207468879668	2410
2721	chr11:1183408-1184317	0.4961496149614962	909
2722	chr11:1204543-1205525	0.6140529531568228	982
2723	chr11:2096519-2097440	0.6221498371335505	921
2724	chr11:2100633-2103007	0.497893850042123	2374
2725	chr11:2123412-2124505	0.4885635864592864	1093
2726	chr11:2125312-2130540	0.50592960979342	5228
2727	chr11:2130883-2133288	0.6482328482328482	2405
2728	chr11:2159405-2162621	0.5407338308457711	3216
2729	chr11:2194810-2197702	0.5767634854771784	2892
2730	chr11:2201959-2205264	0.573373676248109	3305
2731	chr11:2206294-2208307	0.5846994535519126	2013
2732	chr11:2208311-2209699	0.5605187319884726	1388
2733	chr11:2211467-2216798	0.5753141999624836	5331
2734	chr11:2235314-2238703	0.5160814399527884	3389
2735	chr11:2245643-2246770	0.5785270629991127	1127
2736	chr11:2257025-2267181	0.5502166207168177	10156
2737	chr11:2270589-2273453	0.6005586592178771	2864
2738	chr11:2279615-2280420	0.5838509316770186	805
2739	chr11:2320452-2321271	0.5531135531135531	819
2740	chr11:2321938-2332095	0.5402185684749434	10157
2741	chr11:2412611-2413793	0.4433164128595601	1182
2742	chr11:2413409-2414820	0.4833451452870305	1411
2743	chr11:2420709-2422618	0.5474070193818753	1909
2744	chr11:2423776-2426125	0.48105576841209025	2349
2745	chr11:2433274-2435309	0.5690417690417691	2035
2746	chr11:2440668-2441875	0.5501242750621376	1207
2747	chr11:2465239-2466565	0.46003016591251883	1326
2748	chr11:2469041-2471501	0.5455284552845528	2460
2749	chr11:2477484-2478489	0.49154228855721394	1005
2750	chr11:2478060-2483952	0.48862864901561437	5892
2751	chr11:2491686-2495015	0.5821568038449985	3329
2752	chr11:2494890-2496653	0.5371525808281339	1763
2753	chr11:2499112-2500371	0.574265289912629	1259
2754	chr11:2512482-2513207	0.5172413793103449	725
2755	chr11:2515315-2516366	0.6051379638439581	1051
2756	chr11:2517042-2518272	0.5227642276422764	1230
2757	chr11:2518266-2519148	0.5566893424036281	882
2758	chr11:2540572-2545081	0.5728542914171657	4509
2759	chr11:2551388-2554542	0.507292327203551	3154
2760	chr11:2554606-2555106	0.392	500
2761	chr11:2555405-2559786	0.5384615384615384	4381
2762	chr11:2575275-2577143	0.5	1868
2763	chr11:2667153-2669324	0.4643021649009673	2171
2764	chr11:2710779-2712272	0.5746818486269256	1493
2765	chr11:2784694-2787751	0.6414785737651292	3057
2766	chr11:2806019-2807465	0.5995850622406639	1446
2767	chr11:2807919-2810283	0.5621827411167513	2364
2768	chr11:2832622-2834609	0.6336185203824861	1987
2769	chr11:2861990-2863225	0.43157894736842106	1235
2770	chr11:2870571-2874503	0.5483214649033571	3932
2771	chr11:2875510-2881019	0.5795970230531857	5509
2772	chr11:2881849-2883274	0.5024561403508772	1425
2773	chr11:2886359-2891219	0.5656378600823045	4860
2774	chr11:3021999-3023060	0.590009425070688	1061
2775	chr11:3022733-3024175	0.521497919556172	1442
2776	chr11:3332414-3335012	0.4284064665127021	2598
2777	chr11:3337054-3340360	0.41591046581972174	3306
2778	chr11:3345521-3347954	0.39662967529798604	2433
2779	chr11:3351507-3353195	0.4004739336492891	1688
2780	chr11:3362558-3363453	0.4223463687150838	895
2781	chr11:3504692-3507229	0.5029562475364604	2537
2782	chr11:3508289-3509008	0.48817802503477054	719
2783	chr11:3513373-3514455	0.4704251386321627	1082
2784	chr11:3532445-3534513	0.3617021276595745	2068
2785	chr11:3605513-3607308	0.47075208913649025	1795
2786	chr11:3627960-3628864	0.5597345132743363	904
2787	chr11:3628924-3630275	0.5247964470762398	1351
2788	chr11:3630176-3632083	0.5076035658101731	1907
2789	chr11:3633916-3639129	0.5739497410320353	5213
2790	chr11:3651537-3652462	0.5816216216216217	925
2791	chr11:3653645-3657211	0.521312394840157	3566
2792	chr11:3665689-3666627	0.523454157782516	938
2793	chr11:4633418-4634214	0.5012562814070352	796
2794	chr11:5002606-5003366	0.40921052631578947	760
2795	chr11:5373637-5375268	0.4984671980380135	1631
2796	chr11:5675058-5675907	0.4817432273262662	849
2797	chr11:5701679-5703515	0.44989106753812635	1836
2798	chr11:5703548-5705058	0.5013245033112583	1510
2799	chr11:5805100-5806272	0.4974402730375427	1172
2800	chr11:5825924-5826981	0.5080416272469253	1057
2801	chr11:6107574-6109749	0.4689655172413793	2175
2802	chr11:6109824-6112958	0.4530950861518826	3134
2803	chr11:6135753-6136610	0.5169194865810969	857
2804	chr11:6165519-6166314	0.5081761006289308	795
2805	chr11:6166378-6167172	0.47103274559193953	794
2806	chr11:6349220-6351328	0.4686907020872865	2108
2807	chr11:6379821-6380599	0.45758354755784064	778
2808	chr11:6604546-6605412	0.48036951501154734	866
2809	chr11:6641579-6645225	0.5353812397147559	3646
2810	chr11:6667056-6669127	0.42346692419121196	2071
2811	chr11:6688268-6690506	0.4624664879356568	2238
2812	chr11:6699334-6702678	0.5176435406698564	3344
2813	chr11:6705665-6706107	0.5565610859728507	442
2814	chr11:6706197-6711152	0.5190716448032291	4955
2815	chr11:6720460-6722610	0.49348837209302326	2150
2816	chr11:6736538-6738020	0.5600539811066126	1482
2817	chr11:6743056-6745515	0.4241561610410736	2459
2818	chr11:6745294-6746408	0.40754039497307004	1114
2819	chr11:6746833-6749307	0.5048504446240906	2474
2820	chr11:6766020-6767966	0.5421377183967112	1946
2821	chr11:6784632-6789338	0.4768380790480238	4706
2822	chr11:6792114-6794248	0.4147141518275539	2134
2823	chr11:6801433-6802507	0.4441340782122905	1074
2824	chr11:6809141-6810198	0.5042573320719016	1057
2825	chr11:6812848-6814439	0.5876807039597737	1591
2826	chr11:6855473-6856332	0.5378346915017462	859
2827	chr11:6865465-6868986	0.4419199091167282	3521
2828	chr11:6901292-6902904	0.4696029776674938	1612
2829	chr11:6905764-6906748	0.4502032520325203	984
2830	chr11:6909084-6910718	0.4883720930232558	1634
2831	chr11:6918048-6923676	0.4802771855010661	5628
2832	chr11:6923377-6924687	0.5045801526717557	1310
2833	chr11:7196719-7198582	0.4514224369296833	1863
2834	chr11:8427964-8431005	0.4163104242025649	3041
2835	chr11:9275742-9277383	0.48689823278488725	1641
2836	chr11:9303505-9305271	0.5520951302378256	1766
2837	chr11:9327680-9330005	0.5105376344086021	2325
2838	chr11:9361606-9363722	0.4886578449905482	2116
2839	chr11:9738917-9739429	0.46875	512
2840	chr11:9739405-9741023	0.49505562422744126	1618
2841	chr11:9782454-9783270	0.4007352941176471	816
2842	chr11:9990088-9994738	0.3935483870967742	4650
2843	chr11:9994818-9996777	0.4058192955589586	1959
2844	chr11:9999702-10000488	0.37786259541984735	786
2845	chr11:10189154-10190262	0.6398916967509025	1108
2846	chr11:10346340-10348685	0.428997867803838	2345
2847	chr11:10492366-10496692	0.4778085991678225	4326
2848	chr11:10566272-10567416	0.44755244755244755	1144
2849	chr11:10574073-10575070	0.4182547642928786	997
2850	chr11:10575098-10576495	0.3843951324266285	1397
2851	chr11:11252989-11254529	0.6480519480519481	1540
2852	chr11:11379788-11381709	0.5065070275897969	1921
2853	chr11:11774734-11775680	0.41331923890063427	946
2854	chr11:11780237-11781786	0.42027114267269206	1549
2855	chr11:12306409-12309019	0.4674329501915709	2610
2856	chr11:12373619-12374955	0.6504491017964071	1336
2857	chr11:12375209-12376328	0.6264521894548705	1119
2858	chr11:12836479-12837324	0.5372781065088758	845
2859	chr11:13073265-13074492	0.5289323553382234	1227
2860	chr11:13082498-13083503	0.48756218905472637	1005
2861	chr11:13086388-13091356	0.5173107890499195	4968
2862	chr11:13101411-13104175	0.48516642547033284	2764
2863	chr11:13432691-13433495	0.5696517412935324	804
2864	chr11:13604048-13605507	0.5099383139136395	1459
2865	chr11:13899051-13900777	0.5660486674391657	1726
2866	chr11:13906891-13908287	0.5300859598853869	1396
2867	chr11:13915971-13917314	0.4765450483991065	1343
2868	chr11:14206416-14207248	0.5072115384615384	832
2869	chr11:14207952-14209725	0.446136491821771	1773
2870	chr11:14221175-14223744	0.4986376021798365	2569
2871	chr11:14228773-14231761	0.47121820615796517	2988
2872	chr11:14233361-14234019	0.5121580547112462	658
2873	chr11:14239604-14240898	0.4381761978361669	1294
2874	chr11:14242401-14243323	0.39804772234273317	922
2875	chr11:14243896-14244764	0.533410138248848	868
2876	chr11:14251804-14254960	0.41254752851711024	3156
2877	chr11:14257594-14262045	0.44619186699618063	4451
2878	chr11:14264310-14266806	0.44511217948717946	2496
2879	chr11:14266993-14267861	0.4205069124423963	868
2880	chr11:14270493-14271503	0.4613861386138614	1010
2881	chr11:14447646-14450435	0.4671925421297956	2789
2882	chr11:14450459-14451274	0.4233128834355828	815
2883	chr11:14451326-14452068	0.4380053908355795	742
2884	chr11:14452223-14453075	0.4354460093896714	852
2885	chr11:14464109-14465548	0.3933287004864489	1439
2886	chr11:14960476-14962227	0.35179897201599086	1751
2887	chr11:15004070-15005131	0.34213006597549483	1061
2888	chr11:15053075-15054271	0.3704013377926421	1196
2889	chr11:15055628-15057337	0.35927442949093036	1709
2890	chr11:15257009-15257877	0.402073732718894	868
2891	chr11:15333611-15336921	0.43444108761329303	3310
2892	chr11:15619409-15620110	0.4893009985734665	701
2893	chr11:15815705-15816984	0.43080531665363564	1279
2894	chr11:15876709-15878385	0.45047732696897375	1676
2895	chr11:15883269-15885455	0.4048490393412626	2186
2896	chr11:15885458-15886965	0.42601194426011946	1507
2897	chr11:15887236-15891524	0.3894589552238806	4288
2898	chr11:15891338-15892514	0.3903061224489796	1176
2899	chr11:16053503-16054603	0.44	1100
2900	chr11:16130716-16132617	0.4797475013150973	1901
2901	chr11:16135518-16137669	0.37424453742445374	2151
2902	chr11:16137243-16138789	0.4165588615782665	1546
2903	chr11:18840644-18841756	0.43435251798561153	1112
2904	chr11:18854977-18861478	0.48223350253807107	6501
2905	chr11:18864191-18865332	0.43821209465381245	1141
2906	chr11:18865592-18866605	0.39486673247778875	1013
2907	chr11:18891682-18894153	0.42573856738162685	2471
2908	chr11:18893993-18895261	0.37697160883280756	1268
2909	chr11:18895397-18896578	0.3657917019475021	1181
2910	chr11:18896926-18897717	0.41719342604298354	791
2911	chr11:18971324-18975148	0.41134937238493724	3824
2912	chr11:19490085-19491100	0.31822660098522165	1015
2913	chr11:19627221-19628313	0.4084249084249084	1092
2914	chr11:19833999-19836784	0.43662477558348295	2785
2915	chr11:19856777-19860577	0.43	3800
2916	chr11:19888673-19890402	0.45054945054945056	1729
2917	chr11:19917688-19918523	0.47305389221556887	835
2918	chr11:20319208-20319926	0.47075208913649025	718
2919	chr11:20369649-20372139	0.42811244979919677	2490
2920	chr11:20371963-20376466	0.3924050632911392	4503
2921	chr11:20382538-20386102	0.3765432098765432	3564
2922	chr11:20388026-20389819	0.3898494143892917	1793
2923	chr11:20389564-20393580	0.40139442231075695	4016
2924	chr11:20395479-20396389	0.32967032967032966	910
2925	chr11:20397603-20398399	0.3555276381909548	796
2926	chr11:20499025-20499867	0.6353919239904988	842
2927	chr11:20543508-20544203	0.49928057553956834	695
2928	chr11:20567360-20568409	0.43660629170638704	1049
2929	chr11:20589556-20590507	0.42902208201892744	951
2930	chr11:20751738-20752463	0.39448275862068966	725
2931	chr11:20775922-20777410	0.4375	1488
2932	chr11:20777152-20778262	0.5072072072072072	1110
2933	chr11:20779685-20781776	0.468675274988044	2091
2934	chr11:20781801-20782760	0.40250260688216893	959
2935	chr11:20782856-20783880	0.4716796875	1024
2936	chr11:20795399-20802422	0.4875409369215435	7023
2937	chr11:20804278-20806683	0.4540540540540541	2405
2938	chr11:20825943-20828183	0.43973214285714285	2240
2939	chr11:20831157-20832730	0.5219326128417038	1573
2940	chr11:20864094-20869202	0.480814408770556	5108
2941	chr11:20869827-20871845	0.5009910802775025	2018
2942	chr11:20878777-20883734	0.45269316118620134	4957
2943	chr11:21053657-21054543	0.4604966139954853	886
2944	chr11:21065313-21067231	0.4056308654848801	1918
2945	chr11:21075945-21078700	0.46969147005444645	2755
2946	chr11:21084073-21087059	0.4229738780977897	2986
2947	chr11:21464529-21465196	0.4272863568215892	667
2948	chr11:21503740-21505167	0.39243167484232655	1427
2949	chr11:21504524-21506792	0.40828924162257496	2268
2950	chr11:21557394-21559376	0.417255297679112	1982
2951	chr11:21651327-21653396	0.3624939584340261	2069
2952	chr11:21660475-21661390	0.3978142076502732	915
2953	chr11:21661903-21662639	0.45652173913043476	736
2954	chr11:21664130-21665487	0.391304347826087	1357
2955	chr11:21665603-21667148	0.36893203883495146	1545
2956	chr11:21704215-21705680	0.36177474402730375	1465
2957	chr11:21716628-21717501	0.41695303550973656	873
2958	chr11:21723903-21724959	0.4602272727272727	1056
2959	chr11:21740493-21741510	0.4119960668633235	1017
2960	chr11:21743591-21745210	0.40395305744286597	1619
2961	chr11:21751804-21752454	0.3923076923076923	650
2962	chr11:21788702-21791464	0.44569152787834904	2762
2963	chr11:21805437-21806450	0.43336623889437315	1013
2964	chr11:21809568-21810448	0.44886363636363635	880
2965	chr11:21829524-21832801	0.4559047909673482	3277
2966	chr11:21834566-21837155	0.4731556585554268	2589
2967	chr11:21845657-21848352	0.4452690166975881	2695
2968	chr11:21948091-21948862	0.4345006485084306	771
2969	chr11:21949287-21950085	0.40100250626566414	798
2970	chr11:21952345-21953479	0.5202821869488536	1134
2971	chr11:22066318-22067266	0.43037974683544306	948
2972	chr11:22067184-22068700	0.5052770448548812	1516
2973	chr11:22503913-22505817	0.39758403361344535	1904
2974	chr11:22522522-22523632	0.5162162162162162	1110
2975	chr11:22604356-22605083	0.40852819807427787	727
2976	chr11:24261085-24272689	0.43217855911754566	11604
2977	chr11:24398135-24399078	0.44538706256627786	943
2978	chr11:24464155-24465158	0.5363908275174477	1003
2979	chr11:24586808-24588618	0.4922651933701657	1810
2980	chr11:24614273-24615447	0.49829642248722317	1174
2981	chr11:24616614-24619526	0.4536401098901099	2912
2982	chr11:24621626-24624201	0.494368932038835	2575
2983	chr11:24625568-24626571	0.4267198404785643	1003
2984	chr11:24704954-24706635	0.3735871505056514	1681
2985	chr11:24706651-24708219	0.35012755102040816	1568
2986	chr11:25184210-25186476	0.5957634598411298	2266
