gene_name	Adrenal	Aorta	Esophagus	Fat	Gastric	Liver	Lung	Pancreas	Psoas	Right_ventricle	Colon	Small_intestines
PRRX2	4.7551	12.3188	3.107	5.2131	1.4917	0.0	2.7024	0.0	0.0	2.0036	0.0	0.0
PTF1A	0.0	0.0	0.0	9.4791	0.0	0.0	0.0	3.8651	0.0	0.0	0.0	0.0
RARA	9.1902	6.0238	4.7622	26.1007	4.5645	21.124	34.3063	4.1552	47.2044	12.6864	2.1781	3.917
RARB	0.0	0.0	1.5242	1.9047	1.2558	1.8289	1.8428	0.0	1.2347	2.7588	0.0	0.0
RARG	7.943	6.6781	75.3768	4.8025	13.1827	2.0498	7.2396	2.7403	7.2368	4.8943	0.0	0.0
REL	0.0	0.0	1.8106	4.7969	0.0	0.0	7.851	0.0	0.0	0.0	0.0	0.0
RELA	14.8517	14.4979	28.9308	62.9154	13.3803	23.562	40.7933	8.9287	72.123	24.1347	1.7214	3.4609
RELB	7.2153	2.3849	4.9695	36.7122	6.4993	2.228	41.4835	8.3754	7.9693	8.2289	1.4962	2.2054
REST	1.0813	1.3495	3.3187	3.5052	1.372	3.7166	5.073	1.1098	6.068	2.3119	0.0	0.0
RFX1	2.5336	0.0	2.9639	4.0018	1.2616	2.7433	3.7579	3.3064	4.0722	2.044	0.0	0.0
RFX2	3.7008	2.7618	5.1435	17.1597	2.7958	0.0	15.4907	3.8798	0.0	5.7673	0.0	0.0
RFX5	7.2629	5.806	9.0639	11.1489	5.6993	5.1591	17.7183	2.6723	4.2243	4.2658	0.0	2.214
RREB1	2.8568	10.07	9.6825	17.5725	3.4553	9.4881	7.6658	2.3479	6.1465	1.9893	0.0	0.0
RUNX1	1.1796	0.0	2.9462	23.8323	3.3035	1.0559	24.5008	0.0	14.3565	0.0	2.5544	0.0
RUNX2	0.0	0.0	0.0	0.0	0.0	0.0	1.7442	0.0	0.0	0.0	0.0	0.0
RXRA	10.7738	4.0805	24.7922	74.5763	7.7371	90.6062	43.392	6.0812	48.6304	14.9035	1.6026	3.3326
SATB1	4.2248	2.2885	4.6851	13.5516	3.7386	3.7953	8.011	5.831	12.6517	5.8162	0.0	1.3236
SATB2	2.476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0942	0.0
SCRT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCRT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SETBP1	0.0	1.2852	1.1423	1.7435	0.0	2.8091	1.65	0.0	1.9469	0.0	0.0	0.0
SIRT6	18.797	5.922	11.6581	14.4185	8.6551	8.8649	24.2619	7.5902	15.3736	17.4809	3.6964	4.115
SOX10	1.3827	0.0	0.0	0.0	1.2042	0.0	0.0	0.0	0.0	1.156	0.0	0.0
SOX17	2.4062	0.0	1.2612	33.073	1.2676	0.0	6.315	0.0	5.3611	12.1339	0.0	0.0
SOX2	0.0	0.0	18.751	0.0	11.8484	0.0	3.2967	0.0	0.0	0.0	0.0	0.0
SOX21	0.0	0.0	7.7157	0.0	1.999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX5	0.0	1.4655	0.0	4.1638	0.0	2.4835	1.1985	0.0	0.0	0.0	0.0	0.0
SOX6	0.0	0.0	0.0	3.2059	0.0	1.5311	0.0	1.2669	4.1632	0.0	0.0	0.0
SOX9	1.103	0.0	2.8273	9.2865	4.921	0.0	1.4895	9.115	0.0	3.3291	0.0	0.0
SP1	6.1278	3.8398	17.5229	14.8054	7.2472	6.8806	18.4922	2.949	9.7691	5.2239	0.0	1.5348
SP100	27.5694	15.1256	13.9085	28.9645	15.5721	17.5812	48.1007	8.0708	6.0328	12.5009	3.7195	5.0724
SP110	2.4575	4.0658	5.4635	7.2273	4.4117	5.4089	20.2764	2.116	2.6274	3.4604	0.0	1.304
SP140L	6.9481	2.7484	3.8678	6.3067	5.1069	4.3146	9.0051	1.8099	2.0965	1.4521	0.0	1.3635
SP2	1.8387	2.9044	7.1659	8.1368	2.2641	4.0306	9.6865	2.1289	3.9767	4.799	0.0	0.0
SPI1	17.0913	1.2649	5.7508	30.2977	4.2611	11.6204	235.0929	1.5526	2.7145	6.8628	1.0648	2.483
SPIB	0.0	0.0	0.0	1.4073	1.1564	0.0	1.0573	0.0	0.0	0.0	2.4723	5.609
SPZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SREBF1	165.3405	5.293	61.4334	151.5616	26.6943	92.8814	44.1978	18.9175	11.9006	30.8837	1.2919	11.4594
SREBF2	26.9214	3.9558	47.8745	27.7698	19.4072	41.8561	50.3014	7.9229	14.4167	33.3743	0.0	1.2949
SRF	7.9568	9.5312	20.0621	44.019	10.4314	8.6862	39.854	3.1031	33.4785	41.1345	0.0	1.0209
SRY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9281	0.0	0.0	0.0	0.0
STAT1	3.644	9.2705	12.2292	23.1128	14.3649	32.601	49.3786	4.4415	11.5244	9.2031	1.4894	2.2377
STAT2	15.7906	24.9457	17.5268	33.9022	11.9719	39.6194	46.1054	13.1708	10.357	11.0342	1.1838	5.1372
STAT3	18.6211	17.3757	49.9018	118.3586	14.3846	105.3425	145.2254	11.5354	72.9706	40.5504	2.8558	4.9217
STAT4	0.0	0.0	0.0	2.2045	0.0	0.0	3.9194	1.7817	0.0	0.0	0.0	0.0
STAT5A	12.7807	5.1905	4.9408	100.9719	4.0283	3.6662	31.3567	2.8087	8.2947	5.4575	0.0	0.0
STAT5B	19.6623	11.3527	10.0425	32.6964	7.1175	9.1391	28.8823	6.319	23.434	8.8849	0.0	1.6197
STAT6	61.25	78.3569	78.4258	68.3553	57.9676	46.4805	129.7362	37.9755	7.1466	22.5414	3.9922	65.2242
T	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TADA2B	4.6804	1.9436	6.2112	13.8786	3.7108	10.2816	10.7456	2.6328	15.7765	9.6233	0.0	1.6079
TAL1	1.4934	0.0	0.0	2.9246	0.0	0.0	5.3515	1.1264	1.4284	1.4889	0.0	0.0
TAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAX1BP1	35.0185	15.1965	66.5997	36.4474	21.8619	27.903	47.2904	11.9155	56.619	65.1633	6.2268	9.7386
TBP	3.9113	3.6798	5.4591	6.5061	3.5085	3.9463	7.7644	5.0304	6.2457	4.429	0.0	1.4418
TBR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX1	0.0	1.675	1.1549	1.1676	0.0	0.0	1.6954	0.0	41.5678	0.0	0.0	0.0
TBX10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9596	5.6203
TBX15	0.0	0.0	0.0	1.1936	0.0	3.7326	0.0	0.0	31.4024	0.0	0.0	0.0
TBX18	0.0	18.4102	0.0	2.6503	0.0	0.0	0.0	0.0	0.0	1.5546	0.0	0.0
TBX19	0.0	1.277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX2	5.3588	27.6587	4.6393	7.5655	4.1059	2.2201	32.814	3.4186	3.4486	9.5309	0.0	0.0
TBX20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3513	0.0	0.0
TBX21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TBX3	61.2757	0.0	1.3922	10.2101	0.0	20.7681	11.9865	1.0928	9.9366	6.2087	0.0	7.651
TBX4	0.0	0.0	0.0	0.0	0.0	0.0	11.0876	0.0	0.0	0.0	0.0	0.0
TBX5	0.0	0.0	1.0411	0.0	0.0	0.0	4.9738	0.0	0.0	2.7223	0.0	0.0
TBX6	0.0	0.0	4.9178	1.2299	1.2595	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF12	3.123	4.5454	8.8648	17.4125	5.4759	13.4776	21.187	3.4347	8.7649	8.0108	0.0	3.1757
TCF15	0.0	0.0	0.0	3.0656	0.0	0.0	0.0	0.0	3.9497	9.8339	0.0	0.0
TCF19	0.0	1.0599	8.9362	1.6281	3.4484	2.9194	2.641	1.0327	1.1374	2.1527	0.0	0.0
TCF20	1.9213	1.5495	10.2031	4.006	2.4019	3.4958	7.8803	2.1381	3.4353	2.6397	0.0	0.0
TCF21	0.0	0.0	1.5066	2.2976	1.7076	0.0	13.9031	0.0	0.0	5.3573	0.0	0.0
TCF23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCF25	88.3502	57.9121	54.2476	71.9534	49.9697	55.7477	71.438	66.5192	34.9118	58.0378	4.8055	26.1463
TCF3	11.7113	9.4393	18.2251	18.3312	10.488	10.3214	24.2267	8.1953	19.4936	18.991	1.6786	4.5644
TCF4	8.9883	9.5492	2.5975	23.238	3.7688	4.2586	32.7864	2.3478	5.6462	6.881	0.0	0.0
TCF7	1.8532	0.0	1.6558	4.0298	1.4229	2.2647	2.3294	0.0	1.8317	0.0	0.0	1.151
TCF7L1	2.5409	6.6726	3.4467	10.3296	2.0698	5.2431	9.5621	0.0	4.272	3.2618	0.0	0.0
TCF7L2	3.9497	5.821	4.4564	17.1928	3.7662	8.9081	8.8662	3.3875	1.8399	2.7097	1.7233	2.2671
TCFL5	1.1828	1.0607	2.0417	2.5218	2.1834	1.8528	2.2523	1.5873	2.0276	1.7507	0.0	0.0
TEAD1	1.7561	2.1055	8.0436	20.528	2.4355	8.1118	8.4867	2.3585	11.8577	12.9769	0.0	0.0
TEAD2	11.0283	10.2328	6.334	19.485	9.5333	4.4407	20.9176	4.5332	13.7787	28.5194	0.0	0.0
TEAD3	5.1912	11.8014	21.5554	10.3666	12.9257	6.3521	11.2406	2.9362	9.1229	16.8408	1.2951	1.8854
TEAD4	2.9272	2.9748	6.0726	37.4151	4.1238	3.1326	21.8033	4.7137	49.2646	29.1879	0.0	0.0
TEF	3.8852	4.376	6.0338	13.7453	3.1661	8.7329	4.015	4.6803	3.6487	3.3977	0.0	0.0
TERF1	3.9575	5.7159	6.4329	9.531	4.7744	6.5397	7.945	3.0034	5.4911	8.2138	0.0	1.0924
TERF2	3.6186	3.1357	6.4344	8.423	3.9057	5.9538	7.7351	2.7623	16.1491	7.5113	0.0	1.5006
TFAM	1.4949	1.4333	7.6812	13.7835	2.1927	11.5976	13.1651	1.5013	16.2046	6.6575	1.0866	1.7747
TFAP2A	0.0	0.0	17.6329	0.0	4.9655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2B	0.0	0.0	2.4764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2C	0.0	0.0	14.3807	0.0	5.0983	0.0	1.5485	0.0	0.0	0.0	0.0	0.0
TFAP2D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP4	1.5463	1.1324	7.4226	8.4856	3.0839	3.834	4.1427	1.4685	5.0932	1.1086	0.0	0.0
TFCP2	3.934	2.2239	7.8024	7.7581	4.2755	3.859	12.0238	2.7383	10.6302	8.8727	1.2882	1.1108
TFCP2L1	0.0	0.0	3.4916	1.4586	4.0068	0.0	3.9231	1.0196	0.0	0.0	0.0	0.0
TFDP1	6.481	4.0652	38.719	19.6056	11.3826	16.6494	25.7281	6.3728	20.6733	15.5081	3.2041	3.6268
TFDP2	5.1466	6.9179	10.0857	19.2712	3.843	8.4612	6.603	1.6496	11.4977	8.2331	1.1362	5.6741
TFDP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFE3	14.9544	10.0775	14.9646	49.6821	9.0106	17.1874	40.7781	5.1765	34.8579	22.089	0.0	2.4646
TFEB	6.2595	4.1013	6.5107	8.4363	7.516	3.2812	19.4047	12.596	38.5543	23.376	1.6349	2.1219
TFEC	0.0	0.0	0.0	0.0	0.0	0.0	10.4242	0.0	0.0	0.0	0.0	0.0
TGIF1	20.0403	7.2589	24.4695	32.6362	21.6424	10.2992	46.7915	5.3276	134.6421	19.0616	3.2897	1.4328
TGIF2	1.2639	1.0893	2.8412	4.9148	1.9804	2.9142	6.4331	2.3992	1.1403	2.7495	0.0	0.0
TGIF2LY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
THAP1	0.0	1.7797	2.9252	3.002	2.1499	2.1173	4.1173	1.0786	12.8899	4.2018	0.0	1.0338
THAP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6437	0.0	0.0
THAP11	3.2808	4.8481	15.5389	15.1344	7.0771	8.5317	16.5643	4.3613	25.9172	17.6181	1.1372	1.4778
THAP2	1.8577	0.0	2.4003	7.4856	2.0581	0.0	1.2693	0.0	2.4887	1.8765	0.0	0.0
THAP3	10.9748	9.1564	7.3387	15.7005	10.6114	6.3339	10.5961	5.301	10.8841	13.7167	0.0	2.3076
THAP4	20.7543	8.4497	38.1108	24.8342	24.6529	24.6564	21.9647	11.6221	80.0424	52.8714	6.7661	8.4558
THAP5	2.2237	2.5627	2.8275	3.4797	2.4778	8.3052	6.5492	2.7686	7.2471	4.3228	0.0	0.0
THAP6	1.5109	2.0416	2.7175	3.5674	1.3264	2.9977	3.2356	1.4203	2.6298	2.2893	0.0	0.0
THAP7	40.4255	16.8875	15.9663	17.0805	19.2519	16.8917	17.8155	13.5971	33.208	19.6624	1.029	3.8554
THAP8	1.565	0.0	3.9021	4.0728	2.1647	4.058	4.8355	0.0	7.2804	4.6853	0.0	0.0
THAP9	0.0	0.0	0.0	1.5271	0.0	1.1088	0.0	0.0	3.4727	1.4054	0.0	0.0
THRA	13.2909	10.7964	7.5944	36.888	7.5022	5.1253	18.3119	8.4715	16.0735	17.6925	1.4397	3.0273
THRB	1.1129	7.3684	2.5479	10.3476	1.8959	6.3648	2.0677	0.0	18.5172	3.3326	1.4387	0.0
TLX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLX2	1.4209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLX3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOE1	3.1637	1.6128	5.655	4.989	2.9036	4.5209	6.6137	2.015	4.1088	2.7045	0.0	1.59
TOPORS	2.9783	1.824	4.9376	3.9092	1.9622	3.6122	4.4191	1.5057	4.8305	3.0256	0.0	0.0
TOX2	1.0029	1.5297	7.2545	1.2926	8.2531	2.0767	10.1303	0.0	0.0	0.0	0.0	0.0
TOX3	0.0	0.0	0.0	1.0476	2.985	2.3026	1.2302	1.2918	0.0	0.0	1.0274	1.1185
TOX4	5.2085	9.5897	31.8615	32.865	7.3418	18.3654	36.7472	4.336	41.843	24.3686	2.334	2.4336
TP53	5.4474	2.1111	16.7318	10.8174	10.8728	12.5049	17.8669	1.6705	6.3752	4.8308	0.0	0.0
TP63	0.0	0.0	44.8367	0.0	10.9492	0.0	2.6979	0.0	10.9704	0.0	0.0	0.0
TP73	0.0	0.0	2.8291	0.0	1.331	0.0	1.5124	0.0	0.0	0.0	0.0	0.0
TPRX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRERF1	2.5189	0.0	3.3825	0.0	1.7749	0.0	1.4018	0.0	0.0	0.0	0.0	0.0
TRIM28	103.9896	51.866	129.0644	160.5113	89.7672	69.4317	109.6252	53.9829	93.4289	86.1188	6.079	14.9578
TRPS1	0.0	1.0939	5.4613	3.1839	0.0	0.0	2.4674	0.0	1.049	0.0	0.0	0.0
TSC22D1	25.2432	95.5972	63.5944	47.9272	76.5812	29.0964	95.8427	21.2382	103.3444	94.9665	23.3264	11.2909
TSC22D2	5.4911	3.1604	9.4779	13.7821	3.9643	4.1298	8.4802	2.9446	18.2822	9.9235	0.0	1.2652
TSC22D3	42.6289	60.3551	45.2421	111.6542	112.9841	23.8047	270.0771	15.3152	451.5688	95.187	0.0	9.9807
TSC22D4	25.2646	7.8214	29.4766	15.1725	17.3833	11.979	39.489	11.7926	11.6579	29.247	2.5376	4.4821
TSHZ1	2.4147	1.6929	5.0204	5.2956	3.018	4.7017	5.6052	1.9937	2.0955	2.9768	0.0	1.2373
TSHZ2	2.6301	0.0	1.1564	5.9966	0.0	2.9583	0.0	0.0	0.0	0.0	0.0	0.0
TSHZ3	1.2393	1.1017	1.4485	2.4494	1.6618	0.0	3.1639	0.0	4.9309	1.2149	0.0	0.0
TUB	0.0	0.0	0.0	1.5348	0.0	0.0	1.1984	0.0	0.0	1.5138	0.0	0.0
TWIST1	6.5395	10.0572	3.2734	19.4377	1.9945	0.0	0.0	0.0	0.0	1.9942	0.0	0.0
UBTF	14.2674	11.1759	25.5215	27.0936	12.7664	18.6277	25.1811	13.2687	24.2157	21.734	1.955	4.2165
USF1	48.0625	23.8794	22.8483	27.6953	26.7207	17.7225	42.9013	27.0314	36.7616	23.1425	1.622	9.8672
USF2	64.0158	35.0641	60.7328	81.4651	40.937	71.4572	114.3877	31.9657	93.5369	88.6752	5.4215	14.2587
VENTX	0.0	0.0	0.0	0.0	0.0	0.0	2.7368	0.0	0.0	0.0	0.0	0.0
WT1	0.0	0.0	0.0	8.0962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YEATS2	1.7167	2.1994	3.8443	3.6042	1.9221	2.5808	7.8287	1.4235	1.921	2.6872	0.0	0.0
YY1	9.5744	4.9287	20.8481	14.6389	10.6125	15.0324	16.3496	4.5485	21.4088	11.4996	2.7885	3.2429
YY1AP1	15.727	11.0691	26.8566	18.6098	11.3887	12.7133	24.0851	11.3087	34.8672	21.8999	0.0	3.5126
ZBTB1	5.185	4.3914	7.0073	9.6878	6.0603	3.9345	10.277	3.1466	8.4618	3.3583	0.0	0.0
ZBTB10	0.0	1.4042	0.0	2.6608	0.0	2.4609	2.44	0.0	2.2899	1.4435	0.0	0.0
ZBTB11	1.5254	1.0802	3.2742	2.8323	2.3757	2.3892	4.0519	1.6366	3.2002	1.9572	0.0	0.0
ZBTB12	0.0	0.0	1.6319	1.4004	0.0	0.0	2.5814	0.0	1.8147	1.2082	0.0	0.0
ZBTB16	6.5409	22.1227	4.3252	38.0713	3.5168	19.7881	38.9215	3.1546	30.7846	24.2947	0.0	1.8503
ZBTB17	37.6732	28.2101	17.325	17.7019	15.3033	6.2509	25.6525	27.0895	19.0147	14.9655	0.0	5.3412
ZBTB2	2.5833	1.6897	4.0032	5.6937	2.2035	2.3602	5.8655	1.1691	5.3518	2.7472	0.0	0.0
ZBTB20	1.2455	0.0	0.0	11.3592	0.0	1.2681	0.0	0.0	1.7175	0.0	0.0	0.0
ZBTB22	5.1491	3.5155	8.7304	7.4034	4.0278	3.0345	10.3013	3.629	4.0412	6.7806	1.5853	0.0
ZBTB24	0.0	0.0	1.464	1.4641	0.0	1.1297	1.6126	0.0	1.5696	0.0	0.0	0.0
ZBTB25	1.7732	1.4364	0.0	2.3654	1.2897	1.0237	2.3887	1.1142	1.6541	1.6109	0.0	0.0
ZBTB26	0.0	1.1286	1.4268	1.5027	1.3853	0.0	1.6112	1.0679	2.4656	1.3215	0.0	0.0
ZBTB3	1.1569	0.0	1.346	2.0229	1.7762	0.0	0.0	0.0	1.0133	1.1505	0.0	0.0
ZBTB32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB33	0.0	0.0	3.6204	3.3389	1.1494	5.9864	3.3559	1.2615	2.1073	1.5444	0.0	0.0
ZBTB34	0.0	0.0	0.0	1.4793	0.0	0.0	3.0802	0.0	1.3338	1.0231	0.0	0.0
ZBTB37	0.0	0.0	0.0	0.0	0.0	0.0	1.2618	0.0	1.6763	0.0	0.0	0.0
ZBTB38	4.1318	8.6919	4.2449	11.7567	2.3041	8.352	16.5637	2.8525	28.8231	13.6262	0.0	1.9153
ZBTB39	0.0	0.0	0.0	1.2496	0.0	1.8139	1.363	0.0	0.0	0.0	0.0	0.0
ZBTB4	11.4182	8.2667	12.2601	18.8212	7.9807	4.6153	12.8848	5.3773	8.5181	12.004	0.0	0.0
ZBTB40	6.6688	3.9861	2.6459	2.7916	1.7251	1.6437	4.2829	2.3997	2.4186	2.0549	0.0	0.0
ZBTB41	0.0	1.018	1.0661	1.5276	0.0	1.2335	1.312	0.0	2.2689	1.1183	0.0	0.0
ZBTB43	1.7106	0.0	3.7141	2.9095	1.0295	2.4182	3.4818	0.0	18.3857	4.9167	0.0	0.0
ZBTB44	3.1772	1.7098	5.4612	5.8376	2.7767	4.1258	5.9094	2.4741	10.7459	4.4727	0.0	0.0
ZBTB45	2.7121	2.0511	5.7895	4.8726	2.3021	3.4178	6.2214	1.7072	5.954	5.9185	0.0	0.0
ZBTB46	2.1973	0.0	0.0	3.9881	0.0	1.1686	3.4562	0.0	1.5135	4.07	0.0	0.0
ZBTB47	4.6472	9.1915	4.7412	14.3419	4.4451	4.0338	12.5105	2.6307	44.2256	45.32	1.0423	0.0
ZBTB48	69.4483	44.4777	10.4677	12.7752	27.0905	10.7394	16.6253	38.2439	9.8671	10.4979	1.5145	16.0627
ZBTB49	1.5342	0.0	1.3529	1.0191	0.0	1.4084	2.2133	1.0633	2.5586	1.3949	0.0	0.0
ZBTB5	0.0	1.6819	7.1446	3.0713	1.7027	2.9226	4.3622	1.2735	1.9753	2.5672	0.0	0.0
ZBTB6	0.0	0.0	2.1493	1.4302	0.0	1.0604	2.4879	0.0	2.3598	1.4452	0.0	0.0
ZBTB7A	4.2086	3.4754	24.8735	14.407	3.6128	9.9307	16.0164	2.0053	12.9603	6.79	1.4662	1.5861
ZBTB7B	10.8297	5.5376	59.6908	35.4963	18.2352	30.7532	46.871	6.3058	41.6849	31.1925	5.7969	26.3522
ZBTB7C	2.355	0.0	22.8176	3.913	5.6173	0.0	3.6354	0.0	0.0	0.0	1.2445	0.0
ZBTB8A	0.0	0.0	1.4761	1.692	0.0	1.2257	2.1543	0.0	1.4117	1.2586	0.0	0.0
ZBTB8B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZBTB9	1.3129	0.0	2.8689	2.0398	1.6489	2.4518	3.5765	1.0358	3.7636	2.6834	0.0	0.0
ZEB1	3.3817	10.3961	4.7932	14.0235	3.2425	4.3895	10.8429	1.3523	18.1055	7.8084	1.2852	1.0239
ZFAT	1.5762	1.6876	3.8362	3.247	1.6645	2.9326	4.0143	1.1171	7.9955	4.4338	0.0	0.0
ZFP91-CNTF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZFX	2.8767	2.3334	5.5171	7.2715	1.7013	2.9532	5.042	2.7075	6.4098	2.5509	0.0	1.7418
ZMAT2	12.2934	14.4658	44.7432	35.9643	19.3139	27.3482	45.3373	11.0734	48.8828	44.4576	5.4786	5.2285
ZMAT3	0.0	2.7758	1.3659	1.0167	0.0	1.5801	1.7778	0.0	1.8982	1.3761	0.0	0.0
ZMAT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF143	2.4328	2.2997	9.4372	7.4143	6.435	3.8436	15.287	2.3278	17.7129	12.1758	1.2284	4.3183
ZNF263	6.1594	3.4922	8.6116	14.0632	5.693	7.1927	15.3425	4.504	7.3757	6.6326	0.0	1.1555
ZNF354C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
